user_id,timestamp,lat,lng,rainfall_mm,aqi,temperature,speed_kmh,distance_moved_m,claim_amount,claim_time_gap_min,device_count,kyc_score,ip_distance_km,is_active,weekly_premium
14715,2026-01-03 04:19,18.32331,73.74624,4.38,89.14,15.88,2.1,23.11,120,48.11,1,79.4,8.07,0,60.55
14716,2026-02-16 12:16,20.7846,76.70673,7.77,125.06,25.07,2.89,43.08,200,49.76,1,96.0,3.94,0,84.32
14717,2026-01-29 16:48,18.11479,76.637,28.31,93.5,28.78,14.13,1151.36,200,314.62,1,86.94,7.43,1,69.57
14718,2026-01-12 04:38,12.74294,74.17984,14.04,107.01,37.28,14.7,1560.24,120,279.45,1,90.42,0.54,1,52.33
14719,2026-01-14 11:11,16.52701,78.23199,1.01,92.89,33.47,25.69,528.87,180,261.3,1,99.38,8.62,1,58.72
14720,2026-01-09 15:32,23.92333,71.26986,15.46,137.91,31.79,10.74,1541.1,360,207.28,2,44.73,226.6,1,151.07
14721,2026-02-24 05:37,10.8638,84.14095,6.85,84.4,20.51,12.32,1567.84,100,122.86,1,92.13,6.3,1,53.01
14722,2026-03-01 15:08,17.93948,88.01947,6.56,68.72,25.34,14.48,1589.45,150,229.8,1,88.48,0.81,1,47.86
14723,2026-01-28 05:03,22.53208,87.76878,19.19,64.55,24.17,18.56,90.8,150,5.0,1,92.74,9.85,1,45.41
14724,2026-01-02 00:33,22.65536,74.97286,0.0,145.11,29.78,17.81,796.11,100,710.69,1,94.46,9.91,1,78.68
14725,2026-03-02 02:07,13.89758,81.17889,32.1,148.52,29.39,2.99,11.99,100,36.84,1,77.71,1.79,0,94.88
14726,2026-02-25 18:19,14.8729,80.96094,15.47,102.14,25.09,30.36,1146.3,200,210.55,1,84.61,2.23,1,54.19
14727,2026-01-30 14:29,13.17192,80.97001,17.34,129.56,33.55,4.08,0.0,150,297.25,1,94.7,8.12,1,73.9
14728,2026-03-01 13:40,19.59434,69.06125,15.4,150.83,25.37,17.72,1202.16,380,324.31,5,52.4,172.88,1,149.04
14729,2026-02-08 11:14,23.31456,72.90152,20.58,43.58,29.16,7.32,2265.23,380,297.79,5,52.49,90.77,1,154.63
14730,2026-01-21 04:44,24.45811,86.6218,12.22,119.74,40.6,18.93,1491.31,100,405.61,1,77.05,0.24,1,44.45
14731,2026-01-04 19:48,9.28777,70.39623,7.65,31.66,27.17,4.46,1986.74,180,202.12,1,85.37,7.27,1,61.42
14732,2026-01-23 12:23,21.32011,70.04134,21.31,88.37,31.84,23.56,1583.67,100,373.03,1,81.28,0.18,1,72.15
14733,2026-02-09 07:03,21.7821,83.77136,5.5,111.47,36.12,19.21,1609.6,150,563.45,1,91.45,3.99,1,54.79
14734,2026-01-21 09:06,21.55558,76.15512,3.58,30.0,38.71,13.41,1138.91,360,5.0,5,41.11,194.38,1,130.97
14735,2026-01-25 09:05,26.70811,72.10692,20.35,174.66,23.03,12.54,1695.52,100,142.7,1,77.77,8.03,1,88.13
14736,2026-01-11 09:07,26.04831,83.69703,28.42,88.96,25.67,24.76,1512.59,120,141.74,1,84.87,6.56,1,77.94
14737,2026-01-20 03:36,28.16202,70.07927,5.29,191.73,21.7,12.95,1273.46,350,534.23,4,48.81,129.77,1,150.06
14738,2026-02-19 11:00,22.99231,85.11264,0.0,165.65,44.26,9.71,1350.96,100,216.22,1,82.38,3.06,1,63.94
14739,2026-01-21 17:53,20.36111,77.76861,13.28,135.42,37.47,31.69,1214.78,360,649.25,2,67.48,68.17,1,115.47
14740,2026-01-19 06:54,11.8211,70.42921,17.66,91.49,25.04,24.98,19.47,200,414.61,1,96.39,3.79,1,49.32
14741,2026-01-09 05:10,19.97891,68.76202,18.61,70.55,44.02,27.29,2134.12,370,542.94,2,36.4,64.13,1,133.93
14742,2026-01-27 06:18,23.81273,85.07406,24.4,78.4,37.13,1.22,4.36,150,38.84,1,96.19,4.95,0,73.07
14743,2026-02-12 15:21,24.41214,68.02398,4.75,150.92,32.14,16.82,784.96,100,279.92,1,87.85,6.04,1,67.56
14744,2026-01-08 00:22,25.70462,73.09931,0.0,87.96,31.59,2.36,24.87,120,31.58,1,94.62,9.85,0,56.66
14745,2026-02-25 02:33,19.1635,70.22849,0.14,73.36,22.8,2.8,35.75,150,6.37,1,85.73,9.73,0,63.06
14746,2026-01-21 06:35,15.54762,70.36168,0.0,94.22,26.27,9.55,1022.02,360,406.74,3,49.23,204.49,1,135.54
14747,2026-02-27 20:59,13.59735,79.85744,22.3,30.0,34.17,7.01,1003.7,380,676.06,3,41.47,279.88,1,139.26
14748,2026-01-27 00:08,20.84589,76.61996,9.25,68.4,35.82,25.89,325.77,120,597.58,1,89.45,2.11,1,51.24
14749,2026-02-06 05:09,13.99099,81.05523,0.0,125.31,40.11,26.39,657.78,180,385.9,1,94.37,6.77,1,72.38
14750,2026-01-10 14:40,21.56386,86.44946,13.84,77.0,29.91,12.49,1277.67,100,558.43,1,93.38,1.6,1,38.55
14751,2026-02-11 02:38,8.4888,72.87819,0.0,46.66,34.03,26.08,1539.25,150,202.18,1,91.34,5.56,1,44.81
14752,2026-02-24 10:59,14.20775,85.02154,8.96,88.09,28.25,21.48,1376.76,120,420.48,1,77.3,2.76,1,44.73
14753,2026-01-29 16:33,16.58526,82.56511,0.0,85.37,23.4,1.15,43.41,370,37.04,2,68.15,155.6,0,104.39
14754,2026-01-10 18:31,25.35282,69.01628,9.52,120.29,48.2,10.78,2684.32,200,751.64,1,89.47,3.96,1,71.86
14755,2026-01-03 11:17,27.15106,70.56545,24.4,84.72,33.72,2.57,0.53,200,32.07,1,96.14,5.7,0,76.12
14756,2026-01-03 01:59,12.8163,75.0938,0.0,77.16,29.54,0.09,42.73,200,31.09,1,99.27,1.95,0,62.55
14757,2026-01-10 19:18,11.24034,70.08723,15.89,101.64,20.53,8.15,1592.09,180,1026.09,1,76.45,6.25,1,50.66
14758,2026-01-22 17:29,26.87186,87.91287,50.83,102.64,27.0,15.08,1028.42,150,5.0,1,86.15,2.65,1,61.32
14759,2026-02-24 13:49,23.05955,68.31652,6.96,30.0,35.69,7.04,2258.78,370,527.23,3,65.91,200.58,1,103.37
14760,2026-01-19 19:59,14.75201,86.6529,13.92,143.53,38.46,0.06,36.22,120,4.72,1,88.72,6.63,0,78.85
14761,2026-02-05 20:51,8.22295,68.34451,11.2,30.0,37.91,18.24,1057.56,370,406.32,3,52.27,283.12,1,132.51
14762,2026-01-22 11:50,20.89217,75.43477,17.13,94.5,36.85,21.72,191.74,100,447.16,1,76.48,9.75,1,51.61
14763,2026-01-28 19:33,21.58343,87.66479,40.72,92.09,32.41,21.35,1018.9,200,140.7,1,81.34,0.75,1,71.93
14764,2026-02-27 07:54,20.62403,70.96827,1.9,63.48,19.64,19.55,1168.12,370,855.49,5,42.24,106.68,1,135.16
14765,2026-01-24 08:39,17.96045,69.39506,9.33,68.31,23.73,15.16,844.99,380,403.23,2,37.93,193.2,1,134.78
14766,2026-02-21 04:04,25.75526,76.61037,0.0,108.49,26.16,20.37,1955.2,150,347.2,1,98.79,4.47,1,53.51
14767,2026-02-21 11:04,24.2656,68.53322,0.0,101.09,26.14,3.71,1157.98,200,195.64,1,84.65,7.12,1,60.92
14768,2026-02-14 03:50,27.20267,80.186,0.0,75.99,32.76,26.41,1744.84,120,743.29,1,79.66,3.79,1,53.24
14769,2026-02-17 20:23,22.79851,70.73759,0.0,148.3,29.39,20.31,970.76,120,581.04,1,79.53,8.97,1,63.7
14770,2026-02-25 05:46,18.50108,70.77987,14.41,102.55,28.12,29.49,2036.61,370,630.72,3,63.52,120.21,1,109.8
14771,2026-01-07 05:48,16.48278,75.9577,0.0,30.0,33.52,31.25,762.53,180,761.63,1,91.29,9.71,1,51.15
14772,2026-01-23 12:52,21.45873,79.04269,24.3,51.7,26.2,19.87,427.17,380,525.12,5,31.21,204.88,1,141.32
14773,2026-01-10 21:17,16.57227,70.27358,45.88,40.76,27.38,2.88,48.99,150,29.02,1,99.41,9.0,0,80.07
14774,2026-01-05 15:51,24.03024,68.45133,29.28,132.83,40.08,26.62,830.71,180,494.5,1,79.82,4.39,1,88.23
14775,2026-01-22 16:32,16.34961,69.83702,9.36,104.71,41.2,24.13,1080.49,150,349.83,1,95.19,0.07,1,42.48
14776,2026-01-16 09:41,9.329,77.80351,18.97,126.69,29.83,1.23,32.62,350,12.93,3,34.37,81.41,0,153.35
14777,2026-02-07 12:00,15.82713,71.53326,25.72,132.0,30.4,14.81,1437.37,100,191.0,1,90.35,2.02,1,89.29
14778,2026-01-13 13:38,9.31968,76.41801,22.45,73.06,24.2,11.75,1314.14,350,190.24,5,42.66,286.25,1,149.55
14779,2026-01-16 03:52,14.95315,76.45153,21.94,136.75,25.67,12.63,872.71,200,309.03,1,83.15,9.89,1,93.43
14780,2026-01-23 22:20,24.07019,79.40133,0.0,107.8,32.06,2.32,10.02,150,14.44,1,78.07,4.25,0,67.34
14781,2026-01-09 02:16,10.04729,78.15801,23.23,129.63,30.94,12.97,255.4,200,576.15,1,78.41,0.45,1,92.48
14782,2026-01-23 23:52,22.98097,76.46601,0.33,46.21,31.54,13.05,2016.28,150,405.13,1,85.42,2.29,1,39.52
14783,2026-02-11 01:43,14.11657,73.9292,10.3,137.03,23.98,26.85,1362.24,120,262.11,1,83.48,4.73,1,61.89
14784,2026-01-14 12:13,21.84685,79.42658,7.97,142.3,20.12,21.27,710.86,120,909.37,1,91.95,8.76,1,67.01
14785,2026-02-19 15:37,14.00135,76.72423,25.21,61.29,31.13,2.03,32.04,380,39.29,4,43.88,193.18,0,160.4
14786,2026-01-23 21:52,9.14402,68.83328,12.95,108.04,33.38,12.51,1457.04,200,500.58,1,75.15,7.26,1,44.91
14787,2026-01-05 03:09,8.89345,68.52389,0.0,71.21,31.96,28.4,1511.88,150,499.72,1,76.33,3.66,1,56.08
14788,2026-01-24 21:14,24.87849,70.89571,3.01,110.64,33.11,18.64,724.85,150,121.86,1,81.13,4.81,1,43.83
14789,2026-02-01 12:37,9.70123,72.32633,8.03,59.78,28.36,10.23,469.63,150,346.01,1,84.86,5.32,1,46.76
14790,2026-02-19 08:45,15.81561,84.27844,17.98,99.45,37.91,20.43,881.96,100,421.35,1,86.47,8.73,1,55.35
14791,2026-02-04 22:21,10.32242,88.39724,0.0,46.07,31.49,14.59,489.79,180,517.1,1,76.47,8.33,1,53.44
14792,2026-01-24 12:41,12.40075,69.10948,0.0,80.91,34.58,0.31,37.44,120,46.31,1,98.94,8.57,0,56.03
14793,2026-01-01 15:44,12.61105,77.51957,19.33,45.56,38.32,28.73,1285.95,120,231.95,1,95.45,5.04,1,43.53
14794,2026-01-29 04:07,27.55314,71.67731,0.0,154.89,35.76,19.69,1202.87,150,660.32,1,90.83,0.72,1,69.31
14795,2026-02-24 20:11,10.73122,76.03297,28.59,43.74,22.26,27.77,835.66,100,443.24,1,91.54,2.43,1,66.06
14796,2026-01-31 13:46,10.51808,85.81063,0.0,30.0,28.54,16.86,1028.79,370,90.23,5,33.75,179.28,1,128.9
14797,2026-01-01 11:09,17.91453,76.16319,11.39,83.03,34.99,5.47,1430.71,120,177.22,1,89.36,4.14,1,52.6
14798,2026-01-11 08:38,22.00909,68.35671,25.07,162.39,26.95,24.66,1685.75,120,386.06,1,98.77,3.23,1,94.45
14799,2026-01-23 16:18,22.30266,87.68784,9.03,110.05,23.61,0.95,33.32,120,31.85,1,89.13,6.92,0,66.61
14800,2026-03-01 17:04,21.80769,68.09723,12.18,38.95,35.64,18.85,804.73,200,217.4,1,95.9,3.77,1,49.2
14801,2026-02-09 19:51,28.37285,69.95063,13.96,151.75,26.78,23.84,1354.45,150,540.62,1,94.78,7.76,1,73.34
14802,2026-02-05 10:35,17.01944,73.35876,8.01,63.44,15.92,0.25,36.86,200,25.14,1,86.19,3.17,0,54.54
14803,2026-01-25 22:36,26.88385,80.82457,0.0,65.52,25.31,0.18,2017.45,380,615.25,2,33.33,281.43,1,140.61
14804,2026-02-27 19:12,26.98681,84.4021,8.43,53.17,28.95,2.34,14.35,100,6.29,1,96.54,8.44,0,63.3
14805,2026-02-23 05:21,9.78529,70.55241,0.0,114.32,26.03,21.4,0.0,200,93.78,1,76.42,6.14,1,48.73
14806,2026-01-19 20:18,25.58888,70.40311,0.0,97.97,27.32,0.67,44.59,200,16.22,1,89.46,9.8,0,62.59
14807,2026-01-21 02:05,11.35943,79.38787,20.57,133.89,33.07,2.98,31.24,120,40.27,1,92.4,8.14,0,99.49
14808,2026-02-22 01:09,25.4435,81.64013,5.2,74.28,23.77,29.25,0.0,120,96.75,1,78.75,1.28,1,59.33
14809,2026-02-05 23:00,20.77026,82.91118,0.0,66.51,24.9,23.99,1292.99,120,344.46,1,75.61,6.2,1,50.17
14810,2026-01-25 03:53,15.86552,80.75154,2.94,149.49,39.4,26.85,247.24,120,443.67,1,90.37,9.41,1,65.77
14811,2026-01-05 09:05,10.03992,82.80644,12.42,81.41,29.64,24.57,1577.45,350,598.44,2,63.63,272.1,1,95.92
14812,2026-01-31 09:16,18.92165,72.28555,0.0,82.41,27.69,11.5,950.41,180,536.46,1,79.73,1.73,1,51.2
14813,2026-01-11 16:00,18.81596,80.06788,16.22,82.17,31.3,2.46,29.36,150,4.49,1,77.62,5.2,0,58.22
14814,2026-01-27 21:13,8.07589,88.26991,21.53,122.17,32.41,21.93,2194.88,360,231.9,2,31.12,242.1,1,166.92
14815,2026-01-04 06:22,26.31957,84.61916,0.0,30.0,31.75,21.3,689.91,380,556.95,3,60.85,135.23,1,102.53
14816,2026-02-25 17:53,27.12342,87.32479,0.0,93.88,24.9,32.34,664.48,200,700.25,1,86.62,7.89,1,49.2
14817,2026-02-08 15:13,13.80146,75.459,5.55,41.1,23.61,2.51,45.95,200,19.82,1,89.92,0.16,0,59.15
14818,2026-01-27 18:44,26.28923,87.19929,0.0,63.74,33.05,20.67,1169.32,100,430.41,1,88.4,1.79,1,48.08
14819,2026-01-23 22:17,22.4184,87.87511,33.73,123.62,27.44,22.75,876.68,100,148.01,1,88.59,9.13,1,91.61
14820,2026-01-01 08:32,25.54856,72.74107,30.58,92.25,33.44,28.76,1431.47,200,483.93,1,79.13,7.0,1,68.1
14821,2026-01-20 03:36,26.25821,73.175,0.0,30.0,27.21,0.96,42.6,180,15.97,1,91.44,0.12,0,65.6
14822,2026-02-16 11:44,28.14525,81.1426,4.22,69.67,30.27,29.5,485.28,180,486.16,1,77.02,3.17,1,51.32
14823,2026-01-30 00:59,12.57168,69.05221,18.32,95.25,29.34,11.48,1475.2,180,423.4,1,85.84,0.55,1,48.12
14824,2026-01-09 05:20,27.88497,76.23198,0.0,60.71,35.84,14.98,426.91,180,539.22,1,88.45,0.55,1,43.9
14825,2026-01-29 08:19,18.26621,76.96106,0.0,88.8,27.97,19.81,1918.92,200,479.37,1,94.01,7.52,1,53.91
14826,2026-01-12 15:45,9.14211,76.59185,18.85,65.67,25.12,0.4,35.47,100,19.45,1,81.23,0.65,0,66.0
14827,2026-01-20 09:08,22.15304,82.89537,0.0,110.37,29.92,26.91,709.68,100,626.33,1,94.02,9.31,1,54.6
14828,2026-02-03 21:27,11.26075,83.60103,0.0,53.03,35.64,1.35,7.48,380,15.61,4,40.06,213.13,0,135.82
14829,2026-01-05 16:55,16.63753,85.52052,2.34,184.06,21.77,17.89,797.98,180,5.0,1,92.8,2.07,1,76.76
14830,2026-01-23 14:33,27.6739,71.53222,23.67,152.88,34.48,14.65,661.38,180,304.68,1,86.89,9.41,1,94.39
14831,2026-02-10 00:58,22.88202,84.86782,57.34,153.34,20.26,23.62,26.17,100,520.18,1,88.73,4.11,1,92.73
14832,2026-01-29 20:11,14.92516,78.84765,26.85,63.0,26.34,13.53,1419.71,380,562.1,5,40.17,185.06,1,138.75
14833,2026-01-13 13:26,15.75891,68.05419,0.48,107.38,26.73,11.93,1328.65,120,309.35,1,92.59,3.12,1,49.7
14834,2026-02-02 20:07,28.19784,79.57546,19.9,151.29,40.4,1.34,44.16,100,16.3,1,87.77,5.74,0,89.36
14835,2026-02-27 07:08,21.41969,74.03232,0.0,88.38,39.45,22.6,2111.74,120,275.01,1,98.23,0.63,1,50.38
14836,2026-01-14 10:57,8.23011,69.65762,1.65,105.13,28.03,25.26,1215.18,150,469.86,1,90.52,2.65,1,47.41
14837,2026-01-14 00:38,17.66588,82.26111,7.37,77.9,29.36,1.59,41.93,100,13.44,1,93.6,8.28,0,55.98
14838,2026-02-18 15:17,18.29587,69.92264,0.0,151.14,29.38,9.69,1246.63,120,285.37,1,90.67,5.7,1,66.63
14839,2026-01-21 11:58,22.41887,83.42052,1.13,71.62,40.11,16.41,1968.3,180,287.97,1,79.53,0.9,1,43.92
14840,2026-02-26 18:08,27.30239,80.70455,6.26,96.11,27.6,20.68,981.13,120,536.31,1,79.99,9.1,1,42.6
14841,2026-01-11 10:49,10.39893,82.87867,24.23,120.11,26.99,4.11,1252.29,370,83.34,2,63.47,243.6,1,151.29
14842,2026-01-28 16:04,8.51279,71.8004,0.0,120.12,34.86,17.84,285.98,180,259.47,1,79.46,6.94,1,76.94
14843,2026-02-22 05:13,12.44591,79.63181,0.8,30.0,21.64,22.28,1906.06,200,545.0,1,90.97,0.52,1,46.6
14844,2026-02-17 10:39,14.7531,85.74217,10.76,124.28,27.52,2.46,15.27,120,15.95,1,87.46,9.45,0,77.78
14845,2026-01-30 17:33,23.58076,72.90206,7.13,104.83,31.82,5.03,2237.5,120,224.59,1,99.77,6.47,1,49.43
14846,2026-01-28 07:33,22.64187,82.23302,25.43,55.89,22.99,20.13,1724.15,350,536.91,5,31.51,206.77,1,154.75
14847,2026-02-05 09:44,22.40535,84.21709,46.06,33.82,26.29,22.45,156.33,120,441.49,1,80.27,8.92,1,66.87
14848,2026-02-06 02:58,13.9114,84.14031,5.08,30.0,13.63,20.15,152.05,150,457.12,1,95.36,6.24,1,49.06
14849,2026-01-01 18:35,27.35737,78.24989,0.0,66.19,24.15,12.42,704.54,180,796.41,1,88.07,0.73,1,52.72
14850,2026-02-03 00:05,24.34989,83.42315,36.26,37.37,27.62,17.84,1604.18,180,488.5,1,97.01,6.36,1,70.97
14851,2026-01-08 15:45,26.66779,70.01558,39.61,125.61,22.8,33.05,2307.09,100,285.55,1,79.75,3.2,1,88.4
14852,2026-02-24 02:07,9.07045,83.26534,16.91,49.19,35.27,17.31,634.22,360,14.7,3,65.05,213.11,1,103.82
14853,2026-02-19 19:28,17.41716,75.67467,0.45,150.57,27.03,18.26,1475.27,200,137.8,1,79.68,3.01,1,65.16
14854,2026-01-31 17:40,26.32498,74.92213,15.13,126.76,15.59,0.28,35.18,150,27.73,1,85.18,5.26,0,85.3
14855,2026-01-07 00:33,12.08497,88.46802,15.85,34.48,35.08,2.33,36.8,360,31.28,2,42.16,251.95,0,143.01
14856,2026-02-06 20:08,10.99991,82.12432,5.11,90.07,29.78,18.13,1377.18,100,379.91,1,81.92,6.59,1,48.28
14857,2026-01-16 19:13,27.11214,80.88197,20.54,118.43,36.25,16.74,1091.53,380,511.44,3,62.81,256.58,1,127.99
14858,2026-01-08 04:33,20.91972,75.08152,4.77,61.63,34.84,12.22,2274.17,150,206.96,1,84.01,2.47,1,48.83
14859,2026-01-07 15:16,16.36127,78.02889,0.0,126.21,26.32,28.66,980.56,120,558.99,1,85.98,8.75,1,68.36
14860,2026-01-15 18:42,8.76496,85.72943,25.5,30.0,31.87,25.37,715.23,120,707.78,1,83.59,5.91,1,70.05
14861,2026-02-27 18:08,21.89345,70.26164,13.2,110.65,44.55,29.36,1043.16,100,131.58,1,88.42,7.41,1,49.3
14862,2026-02-16 07:20,18.46012,77.98807,37.48,72.6,30.51,12.52,1505.66,100,423.76,1,98.93,7.87,1,67.34
14863,2026-01-02 12:39,26.65265,76.24501,24.07,53.76,24.9,30.04,1252.72,200,227.6,1,75.59,5.69,1,65.79
14864,2026-02-19 05:46,14.08726,86.84366,0.0,105.33,22.68,16.76,2166.46,100,528.35,1,96.54,5.37,1,47.93
14865,2026-02-17 14:46,12.40965,80.07425,2.73,36.51,36.03,16.7,2634.18,200,418.55,1,77.88,3.38,1,54.3
14866,2026-02-03 23:33,8.47669,71.17956,0.0,46.9,21.82,11.55,1284.01,120,411.09,1,80.29,2.46,1,42.81
14867,2026-02-16 14:47,22.62454,69.74206,19.81,59.83,23.26,34.6,1285.07,180,291.88,1,93.3,9.59,1,50.13
14868,2026-01-23 04:08,26.61962,87.78215,13.21,171.16,26.72,19.76,540.28,120,392.17,1,82.2,9.51,1,73.38
14869,2026-02-25 17:28,27.36775,83.23673,22.77,118.52,35.68,15.03,293.16,350,262.53,4,62.82,52.74,1,119.76
14870,2026-01-13 08:16,18.44579,80.41303,0.0,67.7,31.01,18.44,1657.21,100,175.2,1,88.44,4.61,1,50.63
14871,2026-02-04 22:43,16.07326,75.30382,9.3,165.22,35.44,18.82,385.1,180,116.7,1,84.12,7.06,1,61.56
14872,2026-02-24 04:02,22.40973,81.62394,1.09,43.76,25.5,17.77,1311.92,150,671.8,1,89.42,2.04,1,46.91
14873,2026-01-07 17:12,22.74434,80.94551,32.99,83.73,27.5,19.43,1810.96,350,572.42,2,51.9,212.5,1,157.25
14874,2026-02-17 19:49,27.89897,74.41233,15.85,182.65,31.71,23.93,1615.19,150,172.55,1,88.12,0.7,1,65.41
14875,2026-01-06 02:16,9.46308,73.5929,0.0,93.94,33.56,21.51,1033.54,120,313.02,1,78.13,9.46,1,49.76
14876,2026-01-01 20:05,11.48676,84.67918,33.25,113.77,40.51,18.84,1121.25,150,277.53,1,99.05,4.58,1,62.99
14877,2026-01-30 23:29,9.24813,76.46864,29.54,69.22,25.88,11.93,1507.89,120,677.75,1,77.93,7.04,1,60.73
14878,2026-01-08 16:01,26.11151,84.29759,19.04,57.74,25.17,18.22,1187.57,360,192.09,3,65.32,273.46,1,105.12
14879,2026-01-21 22:05,24.23176,75.41724,0.0,93.83,25.34,1.83,4.41,100,7.21,1,86.47,7.66,0,70.42
14880,2026-02-06 14:38,24.35296,85.58765,5.99,48.76,26.94,0.9,22.96,180,38.32,1,81.07,2.56,0,58.11
14881,2026-02-14 15:25,25.39666,76.14667,5.93,101.54,29.84,1.96,3.91,370,32.69,4,57.33,243.17,0,139.62
14882,2026-01-21 00:32,20.6256,87.94664,15.56,94.91,25.05,18.99,704.86,370,298.24,3,30.04,144.76,1,132.29
14883,2026-01-29 20:45,22.20537,68.81157,0.0,30.0,30.27,30.5,755.19,100,445.8,1,75.59,4.15,1,50.26
14884,2026-02-01 11:47,23.35494,80.03568,34.16,127.43,33.98,3.16,1083.33,100,163.52,1,87.75,8.53,1,90.54
14885,2026-01-25 16:01,12.00593,83.73022,0.0,107.63,30.25,18.63,783.82,360,120.41,4,67.13,87.72,1,102.12
14886,2026-02-12 22:58,9.56201,86.0097,2.62,107.13,35.24,26.95,1265.32,180,649.93,1,90.16,7.43,1,59.57
14887,2026-01-04 23:57,27.02965,79.23384,6.44,108.33,23.86,22.54,1831.4,370,150.38,3,43.56,292.85,1,136.77
14888,2026-01-05 08:32,16.85146,75.54821,10.88,63.21,23.25,34.57,594.86,200,316.76,1,88.18,8.56,1,39.06
14889,2026-02-11 18:24,12.71972,72.65749,20.38,102.96,36.37,25.86,1696.49,200,632.07,1,79.59,2.84,1,70.39
14890,2026-02-23 21:01,15.66602,87.18462,11.49,44.1,20.52,2.78,49.37,200,11.77,1,98.61,3.82,0,64.81
14891,2026-02-17 19:10,16.42187,69.33745,5.08,111.9,34.84,14.39,1466.3,370,208.16,5,52.96,144.02,1,129.66
14892,2026-02-28 03:38,11.48426,75.80094,0.0,137.05,34.32,29.86,1749.49,200,187.61,1,87.53,4.7,1,76.36
14893,2026-02-24 11:28,21.39912,81.8982,0.0,38.35,38.72,2.57,4.16,150,35.43,1,85.88,8.1,0,56.65
14894,2026-02-20 14:33,9.6192,82.32493,32.35,149.57,30.81,25.39,1690.62,180,24.24,1,81.2,9.24,1,89.72
14895,2026-02-15 17:22,13.46958,70.44572,16.45,114.55,31.06,18.88,432.8,370,408.98,5,67.9,230.51,1,98.99
14896,2026-01-23 12:29,17.44229,84.40867,1.81,95.86,26.04,15.62,1723.99,120,485.23,1,83.04,5.2,1,51.08
14897,2026-02-24 03:19,9.64712,73.06194,23.01,88.36,29.13,11.58,2195.73,150,5.0,1,78.38,4.38,1,73.9
14898,2026-01-21 00:00,14.73343,72.00316,0.0,95.99,43.1,22.95,1553.69,150,231.49,1,99.23,6.84,1,54.95
14899,2026-02-13 09:25,21.22451,79.93646,0.0,64.04,33.94,5.38,2461.04,360,628.11,2,52.46,138.45,1,136.33
14900,2026-01-17 15:53,8.36729,70.87356,7.9,109.78,31.25,18.11,1363.54,350,244.99,4,61.64,246.43,1,96.63
14901,2026-01-04 16:59,10.96232,86.39746,4.55,88.89,23.16,2.75,9.5,200,9.52,1,93.76,0.59,0,65.27
14902,2026-01-21 06:59,11.69685,73.23618,29.56,93.01,34.24,24.5,1912.3,150,315.2,1,97.61,6.31,1,68.68
14903,2026-01-16 14:50,12.77465,70.73644,35.42,126.96,30.85,23.07,1502.36,150,341.25,1,75.49,8.9,1,91.69
14904,2026-02-16 10:49,28.17415,83.93978,0.53,170.95,26.32,34.21,678.03,350,679.47,2,38.72,219.94,1,148.13
14905,2026-02-28 08:45,8.90558,87.38096,1.14,84.2,27.01,19.1,158.57,120,312.74,1,89.0,5.12,1,48.83
14906,2026-01-25 21:37,26.91666,82.2844,0.0,71.79,30.55,1.22,16.4,380,19.37,4,38.5,296.49,0,143.51
14907,2026-03-01 21:15,23.18674,87.58727,0.0,144.93,23.68,25.56,698.72,100,262.69,1,97.75,6.6,1,73.39
14908,2026-01-26 13:26,19.08306,81.61936,39.45,104.96,31.48,38.48,0.0,200,295.23,1,75.92,1.47,1,77.98
14909,2026-02-12 08:46,28.08136,86.56351,23.12,133.23,28.85,20.5,1712.35,180,508.56,1,95.16,9.14,1,90.8
14910,2026-01-21 20:27,13.22375,87.09932,0.0,58.79,26.87,24.7,2239.62,150,322.51,1,93.22,7.49,1,49.56
14911,2026-01-04 23:34,22.02922,70.89421,26.81,54.4,29.9,22.77,1251.93,200,449.49,1,90.91,8.99,1,75.84
14912,2026-02-26 13:10,26.40712,76.62711,33.84,111.11,31.25,20.23,726.03,360,675.16,5,48.69,124.81,1,143.89
14913,2026-01-01 23:48,10.10781,77.59787,20.05,104.35,35.81,16.6,3149.95,150,250.36,1,77.09,1.59,1,69.06
14914,2026-01-22 11:37,22.49918,83.87186,31.35,111.1,32.59,20.79,1228.75,150,567.92,1,96.07,0.77,1,67.43
14915,2026-02-27 20:32,27.29652,80.01424,0.0,47.55,32.25,6.77,1346.6,150,438.16,1,87.05,2.11,1,52.86
14916,2026-02-13 23:25,21.22183,75.43321,0.0,103.97,34.18,13.43,1943.26,370,347.12,4,32.28,207.34,1,124.59
14917,2026-01-30 22:03,20.23249,85.51235,6.84,121.55,40.47,19.05,1806.45,370,245.45,2,54.45,84.36,1,139.25
14918,2026-01-11 18:26,10.06238,71.41623,0.0,148.28,27.1,13.15,1393.58,150,157.71,1,87.12,7.11,1,66.27
14919,2026-02-21 05:53,9.1898,81.3807,30.12,76.03,28.69,19.76,1368.84,180,514.82,1,75.38,1.35,1,71.35
14920,2026-01-04 08:24,15.0938,79.02399,42.51,167.74,31.31,19.83,125.29,120,82.45,1,79.64,2.61,1,91.18
14921,2026-02-04 19:12,20.2164,79.70233,22.26,34.45,33.93,24.63,665.26,120,334.87,1,85.15,3.01,1,69.22
14922,2026-02-26 21:23,13.64253,73.58893,11.24,149.94,16.82,20.5,0.0,150,96.78,1,90.84,3.68,1,71.59
14923,2026-01-06 10:59,11.19823,86.47225,7.78,86.32,31.36,26.59,0.0,150,406.71,1,93.0,9.79,1,44.56
