user_id,timestamp,lat,lng,rainfall_mm,aqi,temperature,speed_kmh,distance_moved_m,claim_amount,claim_time_gap_min,device_count,kyc_score,ip_distance_km,is_active,weekly_premium
8132,2026-03-02 03:25,9.31093,73.89972,27.02,35.11,32.1,0.41,46.4,360,28.67,3,36.75,243.91,0,145.97
8133,2026-02-21 11:10,8.79872,75.94445,17.16,41.8,26.47,30.6,1308.3,180,185.33,1,94.44,7.71,1,38.65
8134,2026-02-01 04:59,15.94661,72.35495,0.0,85.16,32.84,26.19,2129.41,370,622.09,4,55.17,211.16,1,128.63
8135,2026-01-04 09:12,22.20994,83.23803,15.23,53.67,33.21,9.02,2153.82,100,586.71,1,83.35,1.18,1,52.2
8136,2026-02-05 04:11,18.6919,78.13265,2.96,81.3,36.41,11.13,1749.55,200,249.52,1,81.31,7.87,1,50.55
8137,2026-02-04 02:20,19.6817,87.78082,0.0,87.03,29.83,24.83,751.53,180,503.9,1,77.63,1.47,1,47.66
8138,2026-02-10 11:43,9.74666,84.80949,10.17,75.62,31.71,30.59,718.15,150,632.58,1,89.05,9.1,1,51.59
8139,2026-03-01 12:11,16.5627,88.20658,43.17,146.45,34.16,28.29,2194.56,180,280.45,1,87.69,8.64,1,85.58
8140,2026-01-29 10:13,14.39126,87.25737,30.71,79.6,29.92,25.73,1347.15,350,266.99,5,65.64,207.9,1,109.44
8141,2026-01-31 22:30,17.95007,84.18549,50.41,45.24,29.2,1.99,40.54,200,3.81,1,75.96,5.45,0,81.91
8142,2026-02-23 08:21,14.97399,79.89654,0.41,49.77,32.85,31.56,917.92,180,206.34,1,81.07,3.38,1,52.06
8143,2026-02-23 12:40,15.78326,78.60941,0.0,67.92,42.15,17.92,160.27,180,537.54,1,92.43,8.74,1,56.77
8144,2026-02-17 15:05,16.07822,70.8921,8.92,112.34,28.26,10.75,1682.12,120,5.0,1,82.54,6.21,1,56.34
8145,2026-01-07 06:34,25.03515,72.89329,0.0,30.0,33.48,2.8,46.53,100,41.54,1,94.03,5.63,0,57.24
8146,2026-02-10 04:49,11.41722,77.94369,16.94,30.0,32.41,1.71,17.37,380,11.5,4,51.18,61.56,0,138.4
8147,2026-02-10 23:04,22.42765,81.58421,2.55,104.58,29.62,8.95,1534.64,150,202.49,1,81.77,3.13,1,48.59
8148,2026-01-18 04:43,17.13058,77.92577,45.62,185.28,28.16,48.84,2411.99,180,449.76,1,76.17,6.47,1,86.12
8149,2026-02-23 18:29,17.21614,71.75554,34.02,32.23,28.98,13.66,1233.5,380,494.93,5,59.44,215.93,1,149.11
8150,2026-01-25 13:05,20.42849,79.66028,9.99,150.7,36.3,26.99,1365.1,120,301.85,1,89.25,9.39,1,77.79
8151,2026-01-12 22:41,18.52686,70.52967,19.56,167.76,28.95,23.9,711.02,360,292.0,5,43.89,297.42,1,157.95
8152,2026-03-01 01:29,26.00919,70.26441,0.0,141.29,28.47,16.64,1628.83,180,175.47,1,96.2,4.1,1,73.11
8153,2026-01-30 09:13,26.25797,71.6718,25.2,143.66,23.16,0.38,35.02,150,12.22,1,80.94,4.54,0,108.66
8154,2026-01-02 02:13,22.95624,75.03038,14.13,48.84,29.9,15.09,1062.65,370,285.42,2,53.65,53.36,1,130.35
8155,2026-01-03 08:11,14.51709,79.76348,0.0,57.79,24.38,20.3,2264.53,120,297.64,1,79.41,1.71,1,58.9
8156,2026-01-10 22:45,25.81463,78.42435,16.78,74.89,28.79,16.82,1146.15,180,464.86,1,78.9,8.91,1,47.22
8157,2026-02-25 00:23,14.88041,81.63174,1.49,125.14,40.83,21.23,904.05,370,115.14,4,62.94,103.19,1,121.96
8158,2026-01-23 18:30,24.92452,75.44942,3.58,63.26,20.9,24.19,388.9,150,293.46,1,76.84,6.25,1,56.9
8159,2026-01-29 00:44,22.72338,75.84074,2.28,97.01,28.41,10.13,902.87,380,293.25,2,32.47,193.65,1,123.6
8160,2026-01-30 06:37,14.66931,80.62917,30.83,116.14,36.12,0.72,11.52,120,11.43,1,79.83,8.6,0,75.14
8161,2026-02-09 23:28,16.0359,72.81895,3.89,71.76,31.01,24.85,760.2,200,516.5,1,90.78,1.76,1,50.02
8162,2026-01-30 22:39,13.1696,78.09684,19.05,112.4,40.77,20.68,1988.29,180,347.9,1,92.4,3.33,1,48.15
8163,2026-02-04 11:20,17.62086,71.29278,21.38,48.69,39.87,32.93,1198.96,370,700.28,4,43.27,201.48,1,152.53
8164,2026-01-19 11:17,14.70154,83.66923,0.0,149.01,22.91,28.3,1615.37,150,361.31,1,96.61,6.29,1,70.89
8165,2026-02-02 08:56,27.39915,70.67548,42.96,46.67,32.09,21.04,2666.52,100,629.86,1,76.06,7.6,1,69.01
8166,2026-02-04 02:29,20.96145,77.00194,0.0,41.03,34.08,18.07,1036.0,100,711.41,1,90.28,0.53,1,37.47
8167,2026-02-01 00:32,22.29654,77.9141,0.0,40.52,35.65,1.79,24.49,150,31.65,1,95.72,8.07,0,51.25
8168,2026-02-06 12:57,8.65578,78.35578,0.0,107.17,27.85,15.41,316.17,380,672.62,3,46.03,291.22,1,128.47
8169,2026-01-06 04:23,10.91974,72.83068,1.38,30.0,41.62,9.15,1013.34,100,368.44,1,82.72,1.06,1,45.31
8170,2026-02-13 08:28,9.28001,82.39882,3.27,95.22,31.67,29.79,309.29,200,499.56,1,99.93,8.07,1,59.88
8171,2026-01-11 01:08,9.56622,78.44612,1.22,141.16,28.59,19.5,1352.76,100,260.39,1,93.03,0.57,1,73.88
8172,2026-02-10 11:09,13.52218,73.14116,25.54,51.56,27.94,12.12,1179.88,120,765.04,1,96.03,2.89,1,70.83
8173,2026-01-05 04:10,20.53589,83.27512,7.22,122.67,35.15,31.17,1295.15,100,405.76,1,87.68,4.17,1,73.9
8174,2026-01-02 18:51,11.05829,77.1157,34.6,117.92,21.44,16.42,812.34,370,253.25,3,30.52,267.56,1,163.34
8175,2026-01-14 10:09,23.54969,70.21565,0.0,94.6,47.04,22.91,650.22,200,425.04,1,97.09,2.53,1,54.73
8176,2026-01-01 07:32,22.79125,69.40227,26.72,112.61,26.22,15.08,1334.91,380,504.04,5,59.02,119.6,1,144.8
8177,2026-01-21 16:22,24.18293,69.39057,0.0,52.59,26.91,16.08,1383.66,100,797.94,1,80.45,0.74,1,51.26
8178,2026-01-16 11:59,19.60719,80.97965,0.0,30.0,22.84,21.33,1349.74,200,807.37,1,77.48,7.87,1,37.42
8179,2026-02-15 22:39,22.54254,68.78557,24.7,48.92,32.07,12.06,1535.53,150,225.64,1,83.59,3.53,1,68.74
8180,2026-01-03 09:37,13.23575,80.64527,0.0,122.21,26.33,34.4,214.35,360,125.84,2,51.5,104.2,1,146.1
8181,2026-02-21 18:48,24.24274,83.35898,21.19,106.3,38.12,24.64,1128.11,180,76.72,1,96.21,1.48,1,74.88
8182,2026-02-11 18:15,15.82827,68.10242,15.35,151.04,30.37,30.36,2147.86,100,690.46,1,81.45,3.63,1,71.51
8183,2026-01-27 01:08,25.08922,70.0106,4.75,124.88,32.46,20.03,843.38,180,611.16,1,90.07,2.77,1,76.5
8184,2026-02-08 22:21,20.92521,77.5853,4.51,63.64,33.04,19.19,541.53,100,359.8,1,95.21,7.11,1,50.27
8185,2026-02-18 21:40,23.66531,68.47135,19.7,100.3,29.74,28.97,562.19,370,505.63,4,34.29,250.29,1,129.12
8186,2026-01-27 21:28,13.98796,79.74834,9.44,123.35,40.09,18.92,2052.69,150,355.9,1,97.82,3.06,1,66.57
8187,2026-01-30 05:10,17.14089,80.83759,0.01,96.87,26.82,21.79,1799.84,120,264.13,1,95.86,4.86,1,46.67
8188,2026-02-25 15:35,22.16638,84.81264,0.0,136.46,28.12,5.67,1348.86,100,219.55,1,93.4,2.76,1,62.74
8189,2026-02-28 00:56,27.98427,87.10904,2.92,95.71,35.4,26.45,519.53,200,242.98,1,80.62,8.04,1,54.0
8190,2026-01-21 18:34,10.81247,69.63316,19.89,44.61,30.69,10.37,893.91,180,429.28,1,92.25,7.22,1,45.51
8191,2026-01-11 14:25,10.2696,86.35487,34.44,63.92,31.11,24.49,1538.51,100,213.78,1,96.85,7.94,1,58.47
8192,2026-01-14 09:21,21.50363,79.83166,13.4,115.76,31.75,19.42,1074.26,180,278.82,1,89.09,2.44,1,46.71
8193,2026-02-23 10:54,28.55391,83.24431,39.03,30.0,22.47,15.89,942.98,150,536.46,1,83.22,5.1,1,79.83
8194,2026-03-01 20:48,20.55038,86.41588,16.93,152.51,44.75,23.96,792.56,180,862.08,1,88.02,4.22,1,66.8
8195,2026-01-26 05:13,8.09207,87.28283,0.0,71.14,33.11,4.0,166.9,360,342.18,5,42.79,144.21,1,140.25
8196,2026-01-22 02:42,13.26309,86.51194,10.22,120.12,45.27,27.71,593.66,120,426.87,1,97.13,9.18,1,80.81
8197,2026-02-12 10:53,18.85981,73.68766,45.79,54.41,29.03,1.32,8.93,370,12.03,3,33.94,60.11,0,162.96
8198,2026-02-09 22:46,13.54555,83.44766,17.98,38.81,25.19,28.9,1084.2,180,266.39,1,97.63,0.68,1,48.95
8199,2026-01-04 04:59,20.0158,80.02805,0.0,76.2,26.81,7.93,2060.79,100,355.24,1,83.57,4.97,1,41.83
8200,2026-02-24 20:20,23.05287,73.92874,5.08,106.55,23.38,2.87,22.9,350,30.69,2,45.8,280.91,0,146.31
8201,2026-02-21 14:45,16.57596,76.0905,11.49,95.27,26.66,24.19,2125.03,200,675.21,1,95.99,2.73,1,44.96
8202,2026-02-21 08:47,8.06654,83.2321,0.62,95.65,29.5,29.89,1825.99,380,685.97,3,62.11,56.79,1,98.57
8203,2026-03-01 15:07,14.46882,83.38766,7.95,81.34,34.14,24.33,1460.38,370,295.91,2,52.87,154.91,1,133.94
8204,2026-01-28 16:08,25.08828,77.26032,23.31,68.59,32.71,25.97,1284.89,100,19.24,1,89.17,7.47,1,66.62
8205,2026-01-20 06:08,10.71904,79.35346,43.72,94.95,30.3,2.18,29.14,370,17.73,4,42.56,164.46,0,156.23
8206,2026-01-29 12:19,16.81972,87.94847,18.95,73.23,37.27,22.26,1851.61,370,5.0,2,44.19,158.97,1,136.03
8207,2026-01-28 10:10,18.9116,81.15889,9.2,65.67,30.17,19.62,1973.03,180,142.34,1,93.24,8.62,1,48.24
8208,2026-01-18 00:45,19.96793,81.80169,12.63,55.39,18.7,24.25,1352.46,180,254.8,1,86.95,0.16,1,54.26
8209,2026-02-07 15:33,16.67889,85.90717,44.27,61.35,26.26,13.58,806.88,350,425.68,3,31.03,272.3,1,157.55
8210,2026-02-03 23:42,17.88949,69.46491,8.02,91.3,32.27,21.23,1033.28,180,321.67,1,87.02,0.56,1,48.95
8211,2026-01-06 11:47,17.2609,70.95075,8.25,88.41,40.86,18.42,2228.02,350,5.0,5,47.97,259.87,1,131.36
8212,2026-02-28 18:44,22.6377,86.1013,0.0,92.1,23.74,1.38,39.37,370,15.9,5,36.43,281.73,0,141.57
8213,2026-02-22 08:49,17.30077,69.62633,0.0,137.49,27.64,40.12,1319.7,370,504.95,4,32.19,189.3,1,151.56
8214,2026-01-19 23:19,16.44302,80.76774,30.51,121.64,34.48,13.45,521.61,150,465.14,1,82.18,6.51,1,87.76
8215,2026-01-03 22:57,18.0886,85.91083,0.0,77.64,21.72,23.14,1866.76,370,467.67,5,68.88,145.26,1,97.82
8216,2026-02-05 21:13,20.09114,79.54666,0.0,128.13,36.7,21.51,1895.4,100,220.72,1,95.55,0.12,1,56.83
8217,2026-01-30 22:34,8.6528,76.60117,0.6,30.0,36.76,2.85,1392.14,350,374.89,4,55.88,223.47,1,140.46
8218,2026-01-30 08:49,13.87288,78.07674,22.51,30.0,21.84,22.54,1576.17,370,296.13,5,59.17,100.66,1,159.06
8219,2026-02-18 02:25,25.31999,75.18231,4.18,43.09,25.03,27.33,452.35,100,380.51,1,85.67,5.52,1,46.99
8220,2026-02-25 02:31,28.09474,71.90201,0.0,120.51,32.96,24.35,447.19,200,382.6,1,78.42,2.36,1,60.34
8221,2026-02-26 21:16,23.47,86.11497,0.0,30.0,30.32,25.77,1347.55,150,570.69,1,96.0,1.03,1,47.11
8222,2026-02-22 10:03,17.87509,83.87796,0.0,40.59,37.75,2.45,1392.26,120,358.17,1,80.93,3.91,1,65.71
8223,2026-01-30 00:33,27.61018,85.93786,27.55,30.0,35.66,17.31,1338.25,370,521.37,5,65.21,151.8,1,121.56
8224,2026-01-30 05:40,10.63447,68.2261,15.31,136.05,34.51,24.77,1329.53,120,411.0,1,96.25,8.73,1,67.57
8225,2026-02-10 07:09,10.99412,76.43051,0.0,30.0,27.79,1.05,30.57,380,19.2,2,33.88,285.12,0,135.92
8226,2026-01-21 00:26,18.59675,85.61749,14.06,57.46,37.73,22.73,792.44,180,545.64,1,85.52,8.67,1,51.05
8227,2026-02-15 11:16,25.85917,81.60049,0.0,88.72,33.11,25.69,1492.77,100,270.09,1,76.26,2.92,1,45.41
8228,2026-02-07 07:19,12.49212,76.12014,0.42,37.77,24.36,24.72,1442.23,380,476.36,3,66.18,128.77,1,103.1
8229,2026-02-26 03:48,8.36076,87.1787,31.13,30.73,21.77,16.7,1049.0,180,455.64,1,89.5,6.62,1,70.72
8230,2026-02-17 16:34,25.69853,81.3823,0.0,150.87,30.56,19.59,1587.23,200,329.98,1,82.99,5.92,1,79.03
8231,2026-02-05 08:13,18.46159,82.21466,46.03,146.01,33.75,10.89,2335.67,150,464.56,1,92.3,1.41,1,94.26
8232,2026-01-17 12:44,13.02951,83.31259,33.45,58.99,33.13,0.33,24.93,180,16.76,1,75.92,3.24,0,78.43
8233,2026-01-08 13:46,26.64382,68.33055,4.65,81.34,39.2,34.34,112.95,150,497.9,1,82.01,3.27,1,42.07
8234,2026-01-19 13:31,12.61096,87.09625,43.01,54.88,20.32,0.31,41.54,350,6.36,2,36.97,95.75,0,162.47
8235,2026-02-04 22:29,18.67463,75.48058,0.0,89.67,27.13,10.84,1110.27,200,387.83,1,81.03,9.71,1,58.18
8236,2026-01-19 00:28,19.72087,74.60487,14.21,82.98,32.12,2.3,1611.68,180,347.62,1,76.4,7.43,1,56.33
8237,2026-01-05 18:10,27.62371,88.46384,0.0,103.86,38.97,20.72,2086.4,370,21.15,2,67.86,230.24,1,97.61
8238,2026-02-15 07:49,15.51455,73.00845,10.65,88.07,22.28,16.29,1126.29,200,484.74,1,93.99,8.05,1,51.93
8239,2026-02-12 10:51,9.13033,69.54227,0.0,110.66,31.1,2.54,49.63,100,22.62,1,81.5,6.56,0,56.88
8240,2026-01-12 04:59,11.74229,87.54029,0.0,55.47,31.09,2.41,32.1,380,37.41,2,64.33,244.76,0,114.02
8241,2026-02-03 18:27,13.19736,71.65754,18.18,68.17,23.68,21.37,535.5,120,476.16,1,97.42,7.05,1,46.36
8242,2026-01-03 05:08,16.89058,87.98847,0.0,88.3,17.53,18.05,911.05,180,566.97,1,92.37,2.84,1,54.4
8243,2026-02-26 19:59,8.98299,88.20476,0.0,109.15,35.15,30.9,1056.39,380,377.23,4,66.72,127.52,1,102.87
8244,2026-02-09 20:46,24.58294,68.1158,0.0,33.61,30.12,30.88,0.0,370,666.3,3,38.87,160.92,1,123.31
8245,2026-01-22 22:57,12.58129,68.03682,15.62,88.62,30.94,20.66,210.83,380,472.49,3,49.28,85.6,1,135.27
8246,2026-01-05 15:34,8.45319,85.3378,3.81,70.63,31.23,0.21,3.47,100,45.1,1,87.82,3.19,0,65.79
8247,2026-02-23 10:10,25.49724,82.03791,27.35,66.63,33.11,20.16,715.37,120,651.43,1,77.76,1.32,1,61.29
8248,2026-01-31 19:08,21.27361,71.00004,14.57,74.58,33.81,28.29,2350.96,180,645.8,1,80.84,5.16,1,50.37
8249,2026-01-17 14:56,23.47016,73.40475,9.07,102.69,16.61,17.03,1022.54,150,757.39,1,75.8,0.89,1,54.41
8250,2026-02-23 15:11,12.56078,74.45623,0.0,92.35,34.05,0.9,22.85,200,8.95,1,75.7,4.28,0,56.93
8251,2026-02-13 17:45,10.57342,82.09834,11.89,53.98,37.5,22.19,1692.3,200,206.3,1,86.98,0.58,1,42.99
8252,2026-02-17 15:35,22.48558,78.27909,20.3,125.39,24.1,32.03,1588.68,100,453.15,1,98.26,8.79,1,87.12
8253,2026-01-01 18:58,19.28778,68.39533,31.22,96.01,21.2,3.82,2176.82,350,171.71,4,54.21,194.49,1,163.4
8254,2026-02-15 08:51,21.3051,76.72981,24.15,83.26,27.42,42.84,1009.79,370,273.82,4,67.85,87.58,1,120.92
8255,2026-01-26 20:07,16.0157,84.43855,14.16,102.0,36.5,1.8,16.43,380,14.38,2,47.24,147.7,0,141.24
8256,2026-02-05 07:40,15.40602,83.80968,4.39,82.28,33.15,16.06,1909.62,180,874.37,1,79.91,2.1,1,51.83
8257,2026-02-22 14:54,26.94399,68.2548,27.77,159.65,28.83,17.17,1111.01,150,370.12,1,78.77,4.25,1,93.35
8258,2026-01-17 10:09,27.12947,72.3428,6.46,72.52,18.23,24.2,1788.14,120,346.29,1,88.18,4.03,1,48.43
8259,2026-01-27 11:47,17.31796,70.87406,11.41,86.35,43.52,20.32,1264.94,100,539.35,1,76.57,5.61,1,57.39
8260,2026-02-07 16:41,18.72367,87.20758,2.32,86.27,37.11,22.73,1882.68,120,157.66,1,85.85,0.89,1,44.9
8261,2026-01-15 13:52,13.07523,72.65071,17.28,58.11,33.42,0.78,41.02,370,43.33,4,42.74,278.19,0,145.97
8262,2026-01-23 01:38,9.11381,82.36217,8.98,93.46,25.69,20.38,1171.35,200,167.66,1,95.62,6.71,1,51.16
8263,2026-01-12 17:22,24.44235,76.06553,4.95,67.69,29.7,12.06,649.21,370,318.7,5,45.73,85.46,1,139.1
8264,2026-02-16 10:44,28.24042,86.79384,6.21,81.29,35.59,22.14,1853.1,150,155.05,1,76.67,8.91,1,56.66
8265,2026-01-18 10:31,28.03282,71.94406,9.44,105.71,35.08,21.32,1429.38,150,169.64,1,92.7,2.1,1,55.87
8266,2026-02-08 12:25,8.20937,76.9642,3.0,45.41,27.54,38.24,989.76,200,399.41,1,81.34,7.66,1,51.85
8267,2026-02-07 15:24,24.23033,88.31919,21.22,92.69,29.21,13.19,1365.31,120,5.0,1,79.06,1.48,1,74.0
8268,2026-02-25 12:49,22.59052,76.72141,35.1,61.08,28.22,11.55,1701.89,120,284.22,1,96.86,1.32,1,66.12
8269,2026-02-09 00:49,28.08411,75.07868,6.67,114.64,27.66,26.65,1171.25,370,351.22,2,37.3,102.01,1,126.78
8270,2026-02-06 15:34,11.75659,82.19597,22.4,82.75,32.38,1.94,8.14,200,6.76,1,89.09,9.34,0,82.4
8271,2026-01-05 09:03,8.64178,68.45187,7.23,72.08,30.66,13.58,1052.87,150,304.77,1,93.18,6.18,1,51.5
8272,2026-01-26 07:31,9.01295,83.64258,0.0,30.0,36.32,35.31,1538.08,370,564.1,5,40.7,282.58,1,128.69
8273,2026-02-24 11:52,27.64064,72.3109,11.28,133.96,27.76,1.68,12.07,180,38.49,1,90.44,9.16,0,78.77
8274,2026-02-17 06:16,8.78541,75.48319,2.33,149.83,24.98,17.35,1812.53,150,399.97,1,80.52,0.03,1,70.01
8275,2026-02-21 08:21,13.28191,73.8371,6.43,90.24,34.36,10.97,0.0,370,431.98,5,32.5,76.81,1,129.72
8276,2026-01-10 22:56,26.37414,87.56676,0.0,60.22,31.71,1.8,2.95,120,27.86,1,75.82,9.54,0,62.35
8277,2026-01-24 00:17,28.17176,68.92588,0.0,84.42,32.31,2.47,32.13,180,5.86,1,95.41,5.49,0,63.44
8278,2026-01-23 03:14,23.82732,72.32173,0.0,31.91,26.81,9.71,1711.3,100,813.31,1,87.85,1.44,1,39.07
8279,2026-02-23 23:29,28.13745,69.51564,29.12,70.08,27.24,25.57,1451.91,120,445.22,1,85.88,5.41,1,69.69
8280,2026-02-26 19:19,27.31387,75.08686,8.54,88.26,20.24,14.96,269.38,180,493.18,1,87.39,7.37,1,45.97
8281,2026-02-06 11:07,27.23917,80.02476,29.95,56.84,29.78,14.49,273.03,370,90.84,3,49.27,77.34,1,145.97
8282,2026-02-23 08:51,23.03898,70.23278,0.0,95.72,33.42,26.17,680.64,120,326.09,1,96.44,8.29,1,41.59
8283,2026-01-22 18:54,13.4852,71.31938,25.29,94.86,39.21,15.25,1531.83,100,96.82,1,88.83,6.22,1,68.11
8284,2026-01-02 10:43,27.12601,81.95313,0.0,108.28,42.71,14.15,1480.77,120,256.1,1,83.48,2.86,1,52.4
8285,2026-01-01 09:39,24.96519,79.83183,20.24,40.53,17.47,2.71,46.84,380,44.34,2,57.66,251.23,0,151.92
8286,2026-02-03 14:56,16.63201,80.61183,18.32,75.6,23.78,26.54,1355.78,180,302.16,1,85.78,6.22,1,51.95
8287,2026-02-12 20:16,22.39435,83.84164,40.98,151.32,33.37,19.67,1688.43,100,5.0,1,95.44,9.29,1,93.31
8288,2026-01-05 04:43,25.69126,87.42998,0.0,108.99,37.24,17.23,1384.23,360,457.93,4,69.85,93.48,1,108.41
8289,2026-02-11 07:08,20.51928,70.05217,22.71,88.09,27.61,22.22,1821.63,360,447.98,3,59.94,51.48,1,155.84
8290,2026-02-21 23:05,20.15588,72.99621,19.61,46.96,30.09,26.12,1347.98,200,710.83,1,92.47,3.64,1,44.58
8291,2026-01-21 23:12,17.55121,84.8401,0.0,47.02,36.67,26.64,1407.17,120,198.07,1,94.89,5.74,1,48.74
8292,2026-02-02 18:15,16.03744,69.13698,30.14,48.64,21.72,2.58,16.06,370,42.38,3,57.07,191.46,0,154.83
8293,2026-02-02 00:58,18.83713,72.78886,30.95,136.61,26.67,17.77,1952.96,180,728.69,1,92.98,2.28,1,86.27
8294,2026-01-16 16:22,8.95411,74.60134,26.28,82.3,29.55,21.94,784.87,370,457.32,3,49.53,232.67,1,143.96
8295,2026-02-27 08:02,20.78467,75.95206,4.73,64.83,38.49,4.28,1214.1,350,277.82,2,54.41,97.46,1,142.57
8296,2026-01-28 14:35,18.4205,72.09709,27.59,130.91,31.07,0.66,28.16,360,1.09,2,31.37,159.73,0,175.02
8297,2026-01-08 14:02,12.02955,69.338,0.0,70.05,33.38,22.16,816.84,370,547.11,4,51.7,113.41,1,129.34
8298,2026-01-27 11:44,23.88828,86.49107,10.4,69.13,21.6,16.26,1533.09,100,551.19,1,94.62,0.57,1,55.69
8299,2026-01-12 14:44,18.90568,79.80679,29.28,170.08,31.5,18.43,2654.2,360,377.67,2,49.24,117.7,1,173.09
8300,2026-02-06 01:27,16.61978,80.7113,0.0,154.94,29.83,22.5,822.65,150,299.99,1,88.68,5.4,1,66.71
8301,2026-02-27 23:43,25.12965,80.13199,0.0,83.38,26.2,24.36,903.18,370,110.35,5,68.68,152.71,1,110.94
8302,2026-01-06 00:44,25.40168,70.66165,3.18,140.27,19.98,2.24,44.94,380,25.6,3,47.99,234.17,0,156.52
8303,2026-01-03 03:35,28.25882,83.83409,3.1,157.13,22.2,12.98,871.6,200,316.57,1,87.95,1.77,1,62.91
8304,2026-02-28 13:55,18.10804,83.93434,12.02,79.06,26.36,1.66,609.81,200,552.99,1,94.38,7.01,1,57.13
8305,2026-01-31 23:34,14.94952,86.82872,21.95,102.16,16.57,1.01,19.29,120,25.22,1,97.95,5.07,0,74.0
8306,2026-01-04 08:18,11.22608,73.02496,63.3,92.29,23.71,13.69,1341.72,150,366.34,1,77.8,2.17,1,69.86
8307,2026-02-12 18:07,15.13138,82.37653,0.0,55.54,38.03,29.7,254.63,180,647.86,1,85.26,4.18,1,52.38
8308,2026-02-04 22:01,16.91022,81.88529,1.79,82.93,39.65,17.97,1719.14,180,411.0,1,84.06,3.96,1,55.73
8309,2026-02-15 14:01,9.35527,87.98597,0.0,88.4,22.82,20.31,535.63,100,294.42,1,84.67,5.19,1,44.23
8310,2026-01-25 08:52,22.40728,81.00822,0.0,141.12,30.97,2.93,28.44,180,35.22,1,86.06,7.32,0,82.86
8311,2026-01-13 23:15,20.32165,69.79273,0.0,104.39,21.96,29.68,1603.09,120,452.96,1,75.53,1.53,1,44.67
8312,2026-01-16 15:41,20.19062,80.04561,1.29,115.64,33.37,27.72,1940.67,200,490.88,1,99.44,7.09,1,45.7
8313,2026-02-22 17:20,14.13037,79.7568,11.2,98.17,22.66,28.33,1147.82,150,414.61,1,78.14,2.37,1,49.83
8314,2026-01-22 04:47,13.2557,80.66535,16.92,103.59,27.54,19.84,1930.72,100,520.68,1,99.96,1.57,1,49.4
8315,2026-02-17 02:26,10.76664,86.55478,21.53,78.12,27.12,2.34,43.17,370,2.98,4,60.97,171.55,0,127.91
8316,2026-02-17 14:28,20.37841,70.88232,24.33,105.41,27.68,11.45,1647.89,180,324.95,1,96.09,1.43,1,67.84
8317,2026-01-18 18:23,21.27187,83.6753,10.58,129.71,27.26,26.64,1759.56,180,484.18,1,75.88,1.62,1,66.71
8318,2026-01-17 08:08,19.8211,78.11529,0.0,104.71,20.56,13.61,2186.48,150,352.5,1,87.13,0.99,1,48.03
8319,2026-02-23 19:21,24.83476,81.65196,16.17,169.19,30.52,19.14,1127.97,120,727.38,1,81.35,6.22,1,73.56
8320,2026-01-12 11:24,8.49993,80.75828,27.27,83.63,33.67,36.26,479.53,100,557.75,1,91.81,8.21,1,83.19
8321,2026-01-18 18:24,11.04601,71.13459,43.23,30.0,30.3,0.26,44.88,180,10.39,1,86.65,0.83,0,87.91
8322,2026-02-15 17:24,24.12493,74.98198,25.18,74.21,30.43,15.12,737.52,350,140.97,4,56.74,107.43,1,147.28
8323,2026-01-20 18:42,26.04838,76.90562,17.66,105.98,24.73,21.28,1568.0,180,109.05,1,85.31,6.55,1,55.96
8324,2026-02-19 02:40,25.30845,87.2925,14.32,65.32,23.24,1.92,39.07,200,31.27,1,95.06,0.88,0,66.81
8325,2026-01-14 10:35,14.93785,84.02599,26.21,89.64,37.87,0.29,7.94,200,9.81,1,99.31,7.56,0,72.01
8326,2026-01-19 07:22,20.56437,81.0536,14.89,118.39,37.54,18.86,1240.81,120,240.17,1,81.3,6.81,1,52.48
8327,2026-02-23 11:40,26.88768,68.98159,0.0,50.98,27.25,2.58,36.23,200,7.95,1,97.18,2.52,0,58.3
8328,2026-01-26 15:30,22.31229,72.14339,26.63,54.54,37.8,2.47,28.44,370,38.71,4,43.62,84.77,0,163.68
8329,2026-01-07 17:24,11.40784,72.1254,9.57,131.34,33.48,0.55,27.68,380,24.75,4,31.83,110.25,0,153.65
8330,2026-02-04 23:40,24.71328,68.08281,30.18,133.3,30.52,0.94,1994.85,100,187.58,1,98.59,0.07,1,103.33
8331,2026-02-18 22:23,8.55394,79.70112,0.0,133.69,17.79,20.36,875.95,120,378.21,1,99.29,6.2,1,73.13
8332,2026-02-15 17:33,24.0002,84.18007,22.36,103.22,28.89,16.83,677.99,180,456.45,1,90.45,1.1,1,69.95
8333,2026-01-30 03:51,12.78195,80.8555,0.0,42.3,27.84,37.3,440.32,180,447.97,1,78.59,4.62,1,55.92
8334,2026-02-12 01:26,22.62384,69.68016,0.0,114.22,22.46,27.35,573.02,120,570.95,1,98.92,5.43,1,52.26
8335,2026-01-28 15:22,13.25068,73.36895,0.0,50.78,31.24,21.09,730.93,150,494.39,1,98.25,1.62,1,53.25
8336,2026-02-19 06:34,27.13328,73.6308,3.29,85.3,20.97,0.87,33.2,150,5.37,1,92.29,0.58,0,60.8
8337,2026-01-20 00:27,27.29148,80.89302,21.44,104.67,40.85,16.82,1617.66,100,471.0,1,78.19,9.32,1,75.08
8338,2026-02-23 23:37,12.56647,69.63886,0.0,60.31,33.67,32.82,809.8,150,799.58,1,82.09,6.87,1,47.76
8339,2026-02-26 15:33,19.84937,72.07102,32.01,200.84,29.34,20.9,1309.08,100,144.31,1,97.85,8.31,1,92.3
8340,2026-02-19 04:02,8.50476,85.46978,0.0,53.93,22.09,22.12,1274.57,100,384.99,1,91.16,5.47,1,46.8
