user_id,timestamp,lat,lng,speed_kmh,distance_moved_m,claim_amount,claim_time_gap_min,device_count,kyc_score,ip_distance_km,rainfall_mm,aqi,is_active,fraud_label,temperature
5047,28-03-2026 20:27,14.77,70.07,28.17,794.84,120,415.8,1,92.42,6.17,30,70.25,1,0,38.13
5048,28-03-2026 20:28,18.56,74.44,15.34,1216.69,150,734.2,1,93.53,4.3,37.65,77.66,1,0,38.23
5049,28-03-2026 20:29,10.3,79.28,31.18,829.76,180,477.02,1,90.83,2.9,32.33,101.81,1,0,23.2
5050,28-03-2026 20:30,18.68,77.61,0.36,2.65,360,6.47,3,39.76,268.68,0.5,159.17,1,1,27.17
5051,28-03-2026 20:31,19.74,77.18,16.03,1269.38,180,345.61,1,93.9,9.71,21.88,117.55,1,0,28.51
5052,28-03-2026 20:32,25.16,69.9,10.09,539.31,120,432.75,1,81.36,9.2,25.55,61.63,1,0,24.63
5053,28-03-2026 20:33,26.57,72.62,1.44,0,360,9.69,4,39.7,186.51,0.2,118.45,1,1,38.37
5054,28-03-2026 20:34,27.19,88.4,10.77,1576.91,200,643.28,1,80.84,2.23,39.46,113.02,1,0,30.72
5055,28-03-2026 20:35,13.79,87.54,10.53,721.28,100,391.4,1,89.79,3.69,42.54,47.17,1,0,27.52
5056,28-03-2026 20:36,21.45,68.36,25.58,859.8,100,577.14,1,99.78,8.32,17.04,50.43,1,0,37.65
5057,28-03-2026 20:37,25.59,68.75,31.21,613.42,120,419.03,1,93.4,1.23,12.37,53.22,1,0,41.46
5058,28-03-2026 20:38,9.02,79.17,36.42,870.63,180,671.07,1,80.97,4.91,43.05,42.29,1,0,33.03
5059,28-03-2026 20:39,10.28,70.63,1.3,14.57,380,4.44,2,54.67,299.02,1.44,124.12,1,1,44.19
5060,28-03-2026 20:40,21.12,83.59,1.55,0.01,370,9.64,5,54.16,218.48,0.4,131.11,0,1,26.87
5061,28-03-2026 20:41,25.44,79.86,26.04,1470.99,150,905.98,1,95.85,7.17,6.5,82.59,1,0,31.22
5062,28-03-2026 20:42,10.06,81.09,34.43,1863.84,100,636.99,1,83.58,5.37,45.28,100.08,1,0,32.25
5063,28-03-2026 20:43,22.24,86.01,34.39,1385.14,180,403.65,1,94.1,0.52,31.51,109.01,1,0,28.95
5064,28-03-2026 20:44,25.96,70.35,19.41,773.66,150,209.3,1,97.41,9.64,47.3,114.74,1,0,31.82
5065,28-03-2026 20:45,10.73,78.78,34.2,1791.02,150,542.17,1,89.88,3.33,32.29,87.37,1,0,25.75
5066,28-03-2026 20:46,26.69,79.51,10.18,1456.91,120,727.45,1,81.74,8.22,19.67,92.72,1,0,26.43
5067,28-03-2026 20:47,24.91,68.03,32.12,1390.91,100,233.44,1,88.39,9.49,24.54,57.58,1,0,19.27
5068,28-03-2026 20:48,28.5,78.3,27.09,1034.93,200,442.14,1,95.8,2.72,17.08,68.07,1,0,22.9
5069,28-03-2026 20:49,18.61,68.42,34.53,1409.17,180,538.79,1,81.93,0.87,24.2,76.64,1,0,35.19
5070,28-03-2026 20:50,12.79,72.82,1.76,1.79,360,6.97,2,39.27,170.18,1.25,90.61,0,1,33.41
5071,28-03-2026 20:51,24.18,75.29,1.91,14.71,370,7.95,3,59.75,278.5,2.9,86.29,0,1,28.15
5072,28-03-2026 20:52,25.11,84.67,25.54,1429.55,120,738.95,1,90.83,8.07,20.97,45.23,1,0,28.1
5073,28-03-2026 20:53,18.47,72.64,0.21,5.12,370,3.85,5,22.23,101.86,1.81,101.72,0,1,32.3
5074,28-03-2026 20:54,18.32,71.31,25.49,1688.61,100,729.94,1,80.38,9.06,40.43,49.57,1,0,38.94
5075,28-03-2026 20:55,22.82,74.03,0.43,19.04,380,5.63,2,25.11,154.58,4.02,113.59,1,1,29.32
5076,28-03-2026 20:56,22.83,85.48,15.77,1941.15,150,986.9,1,97.43,3.76,37.06,64.45,1,0,23.88
5077,28-03-2026 20:57,25.82,79.09,10.81,1020.46,100,635.1,1,84.25,3.47,45.61,91.75,1,0,41.96
5078,28-03-2026 20:58,26.63,82.62,29.79,1432.73,200,428.12,1,80.54,7.4,21.06,104.89,1,0,26.74
5079,28-03-2026 20:59,12.43,87.25,15.38,1735.36,200,515.01,1,97.1,7.94,23,90.84,1,0,26.54
5080,28-03-2026 21:00,15.29,71.89,0.4,10.1,380,8.75,2,58.39,258.31,3.56,150.31,0,1,30.09
5081,28-03-2026 21:01,16.13,73.26,31.76,1281.26,180,274.32,1,97.72,2.25,36.71,74.68,1,0,27.67
5082,28-03-2026 21:02,19.05,80.38,14.35,1982.03,180,902.29,1,81.11,5.69,42.98,67.18,1,0,30.95
5083,28-03-2026 21:03,11.16,85.31,16.04,1862.58,100,479.22,1,82.36,6.27,27.95,65.8,1,0,24.66
5084,28-03-2026 21:04,17.83,87.79,36.84,1605.59,150,729.81,1,90.13,8.17,27.5,66.85,1,0,26.07
5085,28-03-2026 21:05,27.55,79.48,21.99,1858.08,100,897.11,1,94.92,7.72,15.75,117.09,1,0,35
5086,28-03-2026 21:06,25.19,85.9,24.62,1862.36,200,469.52,1,81.52,4.02,44.45,102.78,1,0,37.89
5087,28-03-2026 21:07,22.85,72.12,11.91,612.65,200,824.62,1,86.48,2.45,29.62,42.33,1,0,37.41
5088,28-03-2026 21:08,20.12,87.28,20.69,747.64,180,410.76,1,82.59,8.12,24.6,44.37,1,0,38.55
5089,28-03-2026 21:09,15.01,85.7,20.53,1280.52,150,494.08,1,83.57,0.6,35.4,103.83,1,0,21.86
5090,28-03-2026 21:10,25.63,86.46,23.78,1742.65,150,357.81,1,98.04,0.27,23.51,92.02,1,0,31.17
5091,28-03-2026 21:11,13.28,74.76,15.95,1363.32,180,360,1,90.42,0.76,9.84,51.06,1,0,32.14
5092,28-03-2026 21:12,12.71,75.11,16.51,1039.43,180,297.88,1,96.55,0.89,46.04,59.21,1,0,21.7
5093,28-03-2026 21:13,10.77,77.01,19.05,842.69,180,309.11,1,96.59,1.03,24.68,48.55,1,0,30.03
5094,28-03-2026 21:14,9.33,88.15,1.78,13.34,380,9.34,4,56.84,107.76,3.5,105.52,1,1,34.27
5095,28-03-2026 21:15,17.73,86.15,21.22,1297.29,150,756.49,1,93.51,8.76,33.47,116.91,1,0,23.6
5096,28-03-2026 21:16,18.81,72.16,14.65,1018.27,150,917.48,1,92.82,7.44,24.74,65.78,1,0,36.34
5097,28-03-2026 21:17,12.66,86.97,29.66,648.28,150,958.52,1,84.05,0.39,36.19,94.44,1,0,39.21
5098,28-03-2026 21:18,18.29,77.62,19.73,1177.6,180,543.57,1,97.21,5.4,8.37,109.4,1,0,39.02
5099,28-03-2026 21:19,26.57,85.86,0.28,2.93,360,8.63,2,38.72,81.39,4.48,156.62,1,1,37.43
5100,28-03-2026 21:20,20.75,82.85,0.99,11.18,370,3.26,4,41.08,160.73,3.47,179.66,0,1,24.12
5101,28-03-2026 21:21,17.9,77.53,1.4,12.48,360,1.54,5,25.88,249.23,1.24,158.63,1,1,33.34
5102,28-03-2026 21:22,27.53,70.38,0.39,14.42,380,5.74,4,24.44,276.4,2.57,147.07,0,1,27.05
5103,28-03-2026 21:23,17.58,84.84,23.51,1103.73,150,294.11,1,88.32,9.73,48.15,64.45,1,0,23.79
5104,28-03-2026 21:24,23.62,68.85,35.45,1269.53,180,646.88,1,81.83,6.97,32.5,101.22,1,0,31.98
5105,28-03-2026 21:25,12.07,85.04,1.06,4.94,380,7.9,2,51.3,250.75,4.05,165.8,1,1,28.8
5106,28-03-2026 21:26,15.33,72.48,37.79,1103.34,100,736.25,1,88.38,5.73,20.84,74.35,1,0,29.11
5107,28-03-2026 21:27,26.03,83.64,10.18,1956.69,200,915.62,1,90.24,9.35,8.5,101.54,1,0,39.5
5108,28-03-2026 21:28,23.85,80.03,1.09,18.72,380,1.07,3,27.4,79.89,2.36,90.54,1,1,40.62
5109,28-03-2026 21:29,25.56,78.71,34.65,1570.92,150,805.71,1,96.15,7.39,36.04,88.59,1,0,31.49
5110,28-03-2026 21:30,14.79,72.37,24.54,1651.83,180,560.61,1,94.01,1.37,8.51,42.03,1,0,28.65
5111,28-03-2026 21:31,22.95,84.27,29.77,935.88,200,977.82,1,89.81,0.37,34.15,63.7,1,0,31.94
5112,28-03-2026 21:32,19.99,72.89,29.73,1133.33,120,364.83,1,90.66,7.87,19.39,60.39,1,0,29.38
5113,28-03-2026 21:33,24.28,80.48,21.61,801.33,150,286.75,1,85.21,8.4,35.09,45.49,1,0,34.2
5114,28-03-2026 21:34,24.98,77.29,26.69,1615.41,150,884.2,1,94.8,0.97,28.08,92.6,1,0,24.48
5115,28-03-2026 21:35,17.67,84.11,1.35,5.56,370,8.2,5,54.87,179.83,3.58,104.48,1,1,28.69
5116,28-03-2026 21:36,14.49,75.88,0.62,14.56,360,2.99,3,56.46,133.61,1.09,137.03,0,1,41.78
5117,28-03-2026 21:37,17.14,75.17,27.95,1664.04,180,679.88,1,94.44,7.44,15.13,108.94,1,0,26.34
5118,28-03-2026 21:38,11.75,86.51,15.87,1382.42,200,776.74,1,94.66,6.32,22.78,95.95,1,0,35.61
5119,28-03-2026 21:39,9.07,83.07,28.75,1743.72,180,374.26,1,80.09,5.81,38.93,95.51,1,0,30.21
5120,28-03-2026 21:40,16.53,75.59,0.33,11.06,380,2.67,5,44.84,123.12,3.03,112.39,1,1,25.77
5121,28-03-2026 21:41,18.52,71.86,1.16,16.87,380,7.88,2,41.17,107.03,0.23,93.01,1,1,23.48
5122,28-03-2026 21:42,18.59,69.89,36.15,775.79,200,706.29,1,81.58,9.17,12.34,91.8,1,0,34.25
5123,28-03-2026 21:43,17.97,72.3,0.28,8.34,380,2.5,2,24.71,224.73,2.81,181.92,0,1,24.78
5124,28-03-2026 21:44,11.65,68,0.87,18.5,360,3.32,4,26.24,258.11,2.88,127.75,1,1,35.85
5125,28-03-2026 21:45,20,76.64,0.34,6.33,380,7.98,2,38.35,242.33,3.05,148.56,0,1,23.33
5126,28-03-2026 21:46,26.83,73.57,36.17,1536.01,120,959.75,1,82.16,7.49,39.3,51.36,1,0,33.57
5127,28-03-2026 21:47,8.66,69.09,32.65,501.44,150,294.56,1,81.82,3.41,16.74,53.69,1,0,33
5128,28-03-2026 21:48,11.87,72.81,29.49,1320.89,200,402.24,1,99.61,9.84,17.15,79.16,1,0,21.74
5129,28-03-2026 21:49,22.04,74.38,25.89,563.35,120,651.69,1,89.91,3.15,5.96,74.87,1,0,37.77
5130,28-03-2026 21:50,22.45,68.83,26.31,978.67,180,554.03,1,94.22,9.21,8.02,93.17,1,0,23.68
5131,28-03-2026 21:51,23.38,83.15,21.59,612.15,180,721.12,1,93.78,5.48,20.3,90.23,1,0,31.84
5132,28-03-2026 21:52,12.43,86.56,0.34,2.69,380,3.9,3,46.52,230.01,3.23,95.8,0,1,32.64
5133,28-03-2026 21:53,10.64,84.01,16.2,1878.32,120,233.82,1,93.04,0.07,48.46,112.94,1,0,29.58
5134,28-03-2026 21:54,22.68,87.47,31.05,1400.84,200,559.74,1,89.01,3.9,27.4,103.34,1,0,30.3
5135,28-03-2026 21:55,8.5,72.05,0.5,15.76,360,8.85,5,39.35,272.01,1.26,149.14,1,1,39.12
5136,28-03-2026 21:56,11.27,76.4,0.94,11.71,360,6.48,4,23.2,275.61,3.26,97.61,0,1,26.49
5137,28-03-2026 21:57,18,85.52,1.97,18.42,370,8.63,5,41.36,61.48,1.09,162.46,1,1,33.99
5138,28-03-2026 21:58,21.31,71.05,0.66,10.17,370,5.87,5,21.52,56.04,4.62,172.17,0,1,33.23
5139,28-03-2026 21:59,15.58,71.2,13.37,864.47,200,941.86,1,96.48,3.37,27.72,99.38,1,0,27.45
5140,28-03-2026 22:00,12.51,77.24,25.34,1125.87,120,966.87,1,82.07,4.32,17.9,71.63,1,0,24.25
5141,28-03-2026 22:01,23.01,72,1.21,19.23,360,3.59,3,23.05,51.44,3.09,140.06,0,1,30.98
5142,28-03-2026 22:02,28.69,80.92,0.14,10.11,380,1.9,3,47.9,95.68,4.52,96.8,1,1,31.6
5143,28-03-2026 22:03,27.28,85.47,21.11,849.29,180,374.25,1,93.49,5.55,44.63,52.77,1,0,30.47
5144,28-03-2026 22:04,24.66,83.87,24.1,1266.96,120,890.12,1,96.72,8.71,20.59,66.23,1,0,19.41
5145,28-03-2026 22:05,9.79,77.52,30.32,1440.56,180,253.41,1,97.28,8.74,9.65,93.27,1,0,32.57
5146,28-03-2026 22:06,22.93,77.95,13.88,1595.86,100,890.55,1,86.68,0.1,15.75,52.88,1,0,37.2
5147,28-03-2026 22:07,8.9,71.89,33.97,1101.71,150,660.84,1,83.17,7.95,38.42,64.14,1,0,22.91
5148,28-03-2026 22:08,10.19,71.5,22.55,1832.52,200,859.24,1,87.4,9.01,41.08,99.39,1,0,31.48
5149,28-03-2026 22:09,17.23,75.65,14.53,1251.81,180,587.9,1,96.55,0.23,25.87,98.82,1,0,24.88
5150,28-03-2026 22:10,10.59,83.54,0.16,2.13,380,9.59,4,49.04,231.93,2.58,167.08,1,1,34.94
5151,28-03-2026 22:11,19.58,86.67,26.75,723.15,120,409.86,1,99.8,2.47,39.83,84.2,1,0,18.42
5152,28-03-2026 22:12,27.68,72.35,1.79,5.2,380,1.78,5,36.64,78.28,3.28,189.29,0,1,31.41
5153,28-03-2026 22:13,28.58,78.54,39.41,1353.72,120,492.44,1,99.92,1.3,13.22,71,1,0,24.3
5154,28-03-2026 22:14,14.19,68.52,1.25,4.72,370,3.23,2,20.94,295.75,4.78,85,1,1,27.39
5155,28-03-2026 22:15,17.64,78.48,33.41,1859.85,150,886.75,1,95.58,0.59,29.52,50.75,1,0,28.73
5156,28-03-2026 22:16,23.59,71.6,1.58,12.05,370,4.49,3,20.79,297.19,2.33,166.62,0,1,32.48
5157,28-03-2026 22:17,12.21,71.73,36.24,1155.68,200,545.69,1,92.11,1.68,8.65,85.12,1,0,25.86
5158,28-03-2026 22:18,16.14,75.08,1.55,8.35,360,5.09,3,31.61,71.47,4.43,183.12,0,1,43.8
5159,28-03-2026 22:19,8.35,79.74,29.52,1666.47,150,327.33,1,92.73,8.23,21.16,101.39,1,0,40.82
5160,28-03-2026 22:20,10.16,72.08,19.91,696.52,200,874.97,1,89.93,2.5,40.57,101.96,1,0,32.9
5161,28-03-2026 22:21,12.93,82.17,35.03,653.99,200,363.38,1,90.93,4.17,45.05,71.63,1,0,36.34
5162,28-03-2026 22:22,10.76,68.64,0.79,13.78,360,9.92,4,43.58,95.41,4.59,107.73,1,1,37.83
5163,28-03-2026 22:23,21.02,79.99,0.51,0.72,360,6.41,2,40.2,89.16,0.51,81.32,0,1,22.57
5164,28-03-2026 22:24,13.03,81.6,22.02,1987.89,100,409.81,1,86.64,3.15,45.97,91.26,1,0,33.13
5165,28-03-2026 22:25,23.82,80.61,21.12,1462.69,200,867.67,1,99.55,5.1,13.66,83.42,1,0,42.83
5166,28-03-2026 22:26,16.27,69.41,19.45,1370.1,100,755.72,1,83.78,8.18,40.18,118.15,1,0,31.14
5167,28-03-2026 22:27,24.95,88.33,23.98,1444.49,120,260.07,1,87.06,9.96,46.3,117.04,1,0,25.75
5168,28-03-2026 22:28,15.85,85.67,37.7,1425.16,200,775.47,1,86.22,4.42,6.74,72.99,1,0,24.69
5169,28-03-2026 22:29,24.35,88.28,21.65,924.81,120,774.69,1,82.36,6.48,32.61,62.11,1,0,28.51
5170,28-03-2026 22:30,9.73,78.7,30.96,879.85,100,850.4,1,93.84,7.6,13.02,57.47,1,0,22.27
5171,28-03-2026 22:31,25.03,68.75,30.53,772.76,100,302.88,1,80.7,4.8,25.01,82.33,1,0,37.28
5172,28-03-2026 22:32,19.69,74.43,21.68,882.61,100,327.78,1,84.42,7.89,15.06,94.33,1,0,32.87
5173,28-03-2026 22:33,9.26,70.77,25.07,1243.43,200,819.59,1,96.32,5.32,16.42,83.45,1,0,24.34
5174,28-03-2026 22:34,10.91,86.75,22.56,519.8,100,925.98,1,90.88,4.27,17.01,78.83,1,0,28.53
5175,28-03-2026 22:35,26.48,78.37,0.6,3.8,360,7.32,3,30.66,283.46,1.81,131.26,0,1,34.21
5176,28-03-2026 22:36,26.36,83.32,1.26,7.8,380,5.83,5,36.9,279.55,4.47,149.33,1,1,40.16
5177,28-03-2026 22:37,14.67,81.45,25.03,1387.52,150,856.48,1,80.94,4.16,14.92,79.37,1,0,31.05
5178,28-03-2026 22:38,15.82,81.97,2,1.29,360,8.17,5,21.87,174.77,4.36,99.37,1,1,24.24
5179,28-03-2026 22:39,15.7,79.21,36.63,1528.12,120,473.52,1,94.15,7.82,37.5,91.74,1,0,26.79
5180,28-03-2026 22:40,21.5,72.48,0.44,2.59,380,8.11,2,46.82,269.98,0.69,194.18,1,1,38.99
5181,28-03-2026 22:41,12.91,81.69,1.33,8.09,370,3.11,4,24.2,183.05,3.99,130.34,1,1,27.29
5182,28-03-2026 22:42,19.43,81.42,38.2,803.32,100,560.47,1,95.85,6.6,37.73,102.7,1,0,28.34
5183,28-03-2026 22:43,26.23,69.29,1.75,11.05,370,1.15,2,38.33,162.22,3.68,169.38,1,1,28.98
5184,28-03-2026 22:44,14.06,85.7,34.94,866.91,120,265.53,1,96.85,5.76,37.18,94.31,1,0,29.2
5185,28-03-2026 22:45,20.23,85.86,0.98,5.77,370,9.46,5,43.05,224.1,4.86,124.24,0,1,15.67
5186,28-03-2026 22:46,24.77,71.81,37.96,774.19,100,722.08,1,85.16,0.14,7.81,52.34,1,0,23.91
5187,28-03-2026 22:47,8.4,69.15,0.15,15.75,380,9.33,4,50.07,244.76,4.11,132.75,0,1,30.71
5188,28-03-2026 22:48,27.38,69.18,24.83,1175.58,120,301.84,1,97.58,6.14,6.23,41.98,1,0,29.4
5189,28-03-2026 22:49,26.62,71.4,34.7,1898.21,120,517.61,1,84.47,1.29,44.52,40.64,1,0,28.69
5190,28-03-2026 22:50,22.62,78.39,0.78,7.58,370,6.6,3,30.13,179.97,0.4,139.34,1,1,29.68
5191,28-03-2026 22:51,17.75,70.71,25.42,1840.14,100,641.44,1,83.36,1.02,35.43,73.81,1,0,25.49
5192,28-03-2026 22:52,16.63,73.98,14.63,500.62,120,246.99,1,91.28,4.49,42.87,111.85,1,0,42.07
5193,28-03-2026 22:53,28.17,79.74,30.71,1691.19,120,957.06,1,92.13,6.15,6.55,63.03,1,0,29.18
5194,28-03-2026 22:54,10.9,84.43,15.25,1106.82,180,263.12,1,83.09,6.47,25.12,59.11,1,0,26.94
5195,28-03-2026 22:55,11.2,76.57,38.03,1391.79,180,971.6,1,98.63,0.08,5.46,61.26,1,0,29.63
5196,28-03-2026 22:56,15.77,83.74,16.85,1594.51,180,378.39,1,98.67,0.95,13.18,109.52,1,0,25.66
5197,28-03-2026 22:57,21.67,76.67,0.12,16.77,380,7.31,5,45.54,119.84,2.12,155.71,1,1,26.73
5198,28-03-2026 22:58,18.16,83.94,11.24,1769.64,180,680.36,1,96.78,3.71,29.18,93.28,1,0,25.28
5199,28-03-2026 22:59,21.05,86.93,12.61,922.19,180,920.7,1,86.32,1.81,40.14,97.29,1,0,29.51
5200,28-03-2026 23:00,8.83,77.2,0.43,0.96,380,6.58,2,43.83,133.01,1.32,157.39,0,1,16.84
5201,28-03-2026 23:01,20.51,68.63,25.84,531.84,120,659.21,1,91.93,4.08,6.89,65.51,1,0,23.14
5202,28-03-2026 23:02,20.44,80.53,0.52,12.12,370,1.7,4,20.92,267.66,4.43,181.69,1,1,26.13
5203,28-03-2026 23:03,24.77,82.1,1.92,0.57,370,5.8,5,44.38,295.94,0.46,106.42,1,1,24.74
5204,28-03-2026 23:04,19.64,68.57,36.82,1305.2,150,683.93,1,93.35,6.51,42.05,77.49,1,0,24.75
5205,28-03-2026 23:05,15.31,84.92,0.17,3.87,360,3.36,3,37.04,273.54,0.13,161.86,1,1,36.34
5206,28-03-2026 23:06,11.58,84.56,29.87,704.44,200,709.12,1,96.93,5.28,32.76,46.31,1,0,20.45
5207,28-03-2026 23:07,21.6,78.42,35.4,1247.8,100,611.24,1,88.68,6.92,25.87,61.98,1,0,30.45
5208,28-03-2026 23:08,19,78.15,27.66,913.8,200,404.48,1,92.74,9.19,18.19,96.61,1,0,25.44
5209,28-03-2026 23:09,18.21,78.14,0.17,6.63,360,6.16,4,37.7,162.94,4.29,169.66,1,1,26.49
5210,28-03-2026 23:10,17.09,68.25,11.32,640.09,150,965.64,1,81.56,6.38,39.64,41.89,1,0,37.39
5211,28-03-2026 23:11,24.97,85.31,1.19,3.28,380,7.71,3,34.96,123.65,1,178.45,0,1,22.76
5212,28-03-2026 23:12,24.59,70.88,0.83,9.68,360,2.5,2,48.36,106,0.04,133.2,1,1,26.86
5213,28-03-2026 23:13,28.68,81.9,33.56,1376.25,100,354.34,1,89.39,3.61,46.45,101.68,1,0,45.09
5214,28-03-2026 23:14,22.47,73.9,34.6,1867.03,150,228.76,1,99.57,9.05,18.52,91.65,1,0,37.1
5215,28-03-2026 23:15,8.6,83.25,16.01,924.45,150,351.64,1,84.03,6.68,34.85,49.93,1,0,41.22
5216,28-03-2026 23:16,14.01,76.75,25.11,1077.29,100,517.06,1,99.23,6.93,11.17,51.28,1,0,34.99
5217,28-03-2026 23:17,27.01,77.59,0.03,9.32,370,9.03,2,29.68,259.72,1.48,185.85,1,1,33.49
5218,28-03-2026 23:18,15.64,80.98,36.39,567.55,120,495.87,1,87.8,6.72,10.93,53.91,1,0,29.96
5219,28-03-2026 23:19,26.28,75.06,21.17,1454.07,200,504.08,1,94.8,2.03,41.49,86.14,1,0,27.5
5220,28-03-2026 23:20,24.06,87.2,34.42,1409.07,120,419.91,1,85.58,2.34,39.28,52.45,1,0,31.03
5221,28-03-2026 23:21,17.79,85.32,1.92,17.81,370,8.64,4,37.91,264.94,2.75,113.78,1,1,24.14
5222,28-03-2026 23:22,24.08,77.14,1.16,2.16,360,9.99,4,30.03,113.96,2.05,128.11,1,1,29.57
5223,28-03-2026 23:23,23.73,84.09,0.08,15.91,360,4.01,3,21.39,253.15,1.56,196.95,1,1,34.53
5224,28-03-2026 23:24,20.3,79.55,1.09,14.77,370,1.06,3,25.06,69.52,4.84,131.29,1,1,23.6
5225,28-03-2026 23:25,8.74,75.28,1,18.97,370,7.71,5,34.34,290.34,0.82,198.49,0,1,39.75
5226,28-03-2026 23:26,12.42,77.16,32.25,1712.15,200,571.01,1,80.17,5.52,49.04,87.86,1,0,31.41
5227,28-03-2026 23:27,18.59,86.76,1.67,9.33,380,9.53,4,37.75,152.83,1.54,132.79,1,1,24.06
5228,28-03-2026 23:28,24.78,73.23,1.04,2.65,360,2.71,4,25.06,181.58,3.96,162.35,0,1,41.31
5229,28-03-2026 23:29,11.43,88.28,28.57,1469.57,200,804.09,1,88.02,9.29,27.9,48.11,1,0,33.25
5230,28-03-2026 23:30,14.55,84.6,0.91,5.73,360,7.28,4,43.22,198.02,4.52,90.14,0,1,21.57
5231,28-03-2026 23:31,22.36,82.65,0.76,14.01,370,8.72,2,28.63,202.66,4.65,128.9,0,1,26.98
5232,28-03-2026 23:32,13.62,81.03,14.76,676.07,100,781.77,1,95.16,4.47,11.55,42.69,1,0,37.95
5233,28-03-2026 23:33,8.18,78.23,30.78,1606.5,180,474.92,1,83.94,9.15,19.91,107.08,1,0,30.04
5234,28-03-2026 23:34,10.35,86.15,21.42,1104.27,200,397.37,1,91.01,4.69,12.78,57.05,1,0,19.55
5235,28-03-2026 23:35,20.93,83.89,14.96,1874.68,150,910.84,1,88.03,2.14,26.46,86.4,1,0,30.38
5236,28-03-2026 23:36,17.38,72.9,27.29,999.93,100,503.36,1,96.57,2.47,38.59,110.68,1,0,25.96
5237,28-03-2026 23:37,17.23,69.78,22.72,1437.25,180,245.25,1,88.14,7.24,42.45,86.7,1,0,29.93
5238,28-03-2026 23:38,24.11,80.49,38.55,726.05,150,890.83,1,94.89,5.6,6.17,99.53,1,0,24.48
5239,28-03-2026 23:39,22.25,78.75,0.7,15.4,360,4.64,4,20.39,63.11,0.58,130.2,1,1,32.83
5240,28-03-2026 23:40,21.28,71.08,17.64,1360.47,100,506.12,1,95.3,4.17,22.86,115.24,1,0,27.06
5241,28-03-2026 23:41,10.49,75.43,36.24,1673.86,100,899.64,1,89.67,7.13,14.83,69.43,1,0,20.44
5242,28-03-2026 23:42,11.13,71.14,35.07,550.71,180,704.41,1,91.98,7.99,19.37,63.85,1,0,28.49
5243,28-03-2026 23:43,10.57,71.22,32.51,1710.26,100,724.78,1,95.63,2.29,15.94,102.64,1,0,32.05
5244,28-03-2026 23:44,26.53,83.04,19.89,1295.89,100,847.01,1,93.43,5.52,10.66,53.76,1,0,38.72
5245,28-03-2026 23:45,10.43,73.41,20.79,1472.68,120,929.9,1,90.09,3.08,20.42,110.27,1,0,29.22
5246,28-03-2026 23:46,13.56,74.37,33.25,1721.08,200,916.64,1,89.2,6.12,29.61,86.63,1,0,30.72
5247,28-03-2026 23:47,23.07,69.12,1.76,5.08,360,1.23,5,33.15,109.99,3.67,107.23,1,1,31.28
5248,28-03-2026 23:48,21.16,72.42,27.15,1327.58,120,734.32,1,91.13,3.61,25.58,88.38,1,0,30.18
5249,28-03-2026 23:49,25.07,85.66,1.71,7.72,370,9.16,3,48.82,237.13,3.36,125.48,1,1,29.23
5250,28-03-2026 23:50,16.54,69.35,27.08,735.92,120,550.78,1,99.34,4.28,22.5,60.38,1,0,34.23
5251,28-03-2026 23:51,19.75,88.37,37.5,1611.26,120,614.24,1,88.73,4.7,35.79,71.54,1,0,33.76
5252,28-03-2026 23:52,25.36,87.16,29.63,1166.33,200,339.25,1,87.78,3.04,5.84,111.16,1,0,32.34
5253,28-03-2026 23:53,10.41,87.92,0.6,3.59,370,2.93,2,20.63,229.91,2.99,157.54,1,1,25.16
5254,28-03-2026 23:54,23.27,84.21,0.69,6.59,370,6.66,5,21.86,227.73,0.29,90.45,1,1,30.54
5255,28-03-2026 23:55,24.72,70.65,0.83,3.23,360,4.61,4,58.48,78.36,0.13,173.63,1,1,43.96
5256,28-03-2026 23:56,15.79,77.72,23.23,530.39,120,903.71,1,98.89,5,42.13,55.78,1,0,25.35
5257,28-03-2026 23:57,26.28,81.56,35.32,1252.67,150,771.48,1,93.33,8.58,21.7,64.85,1,0,26.03
5258,28-03-2026 23:58,14.43,78.23,1.46,4.6,370,2.7,4,23.65,59.71,0.18,100.19,1,1,36.35
5259,28-03-2026 23:59,15.04,69.62,1.81,8.33,370,8.41,4,30.18,260.22,4.91,93.68,0,1,20.7
5260,29-03-2026 00:00,21.03,81.05,23.31,650.22,200,535.98,1,99.83,1.76,32.35,98.04,1,0,34.24
5261,29-03-2026 00:01,25.97,69.11,34.12,1819.76,150,654.37,1,93.58,1.5,6.93,100.15,1,0,27.38
5262,29-03-2026 00:02,18.1,84.95,17.5,894.43,120,561.63,1,87.8,6.1,12.38,82.99,1,0,27.31
5263,29-03-2026 00:03,20.14,78.95,21.17,1851.4,120,749.87,1,86.75,0.2,10.9,42.68,1,0,30.64
5264,29-03-2026 00:04,23.99,84.71,12.7,764.75,100,249.23,1,98.3,8.68,23.23,47.93,1,0,25.75
5265,29-03-2026 00:05,25.63,70.73,34.83,1399.51,180,429.43,1,96.34,8.05,39.92,119.03,1,0,41.54
5266,29-03-2026 00:06,10.37,71.1,1.69,18.64,380,2.05,2,23.48,291.3,4.19,181.78,0,1,37.68
5267,29-03-2026 00:07,14.72,73.59,39.6,1439.56,120,864.99,1,85.68,8.26,25.88,114.93,1,0,33.62
5268,29-03-2026 00:08,15.16,82.23,1.47,2.62,380,6.46,3,37.8,150.79,2.5,141.33,1,1,17.34
5269,29-03-2026 00:09,16.43,76.88,1.38,12.26,370,8.24,4,41.26,156.68,1.66,125.91,1,1,40.29
